tool		Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0
MinePump/spec1-5_product13.yml	false	false	0.269548801	0.2699028939969139	39.964672	false	0.268399669	0.2687254850025056	39.989248	false	0.270892816	0.27155669299827423	40.013824
MinePump/spec1-5_product14.yml	false	false	0.267035971	0.26742991599894594	40.030208	false	0.270294682	0.2706250679984805	40.017920	false	0.269210303	0.26952343799348455	40.022016
MinePump/spec1-5_product15.yml	false	false	2.708122452	2.7088082310001482	171.917312	false	2.688055771	2.6887173890063423	171.094016	false	2.693486839	2.6943612000031862	171.122688
MinePump/spec1-5_product16.yml	false	false	2.204753308	2.2053024179986096	131.698688	false	2.190720811	2.191229887997906	131.088384	false	2.203954632	2.204514763005136	131.129344
MinePump/spec1-5_product2.yml	false	false	0.230470553	0.23076079200109234	39.849984	false	0.230454691	0.2308879279953544	39.919616	false	0.230812996	0.23112026799935848	39.907328
MinePump/spec1-5_product3.yml	false	false	1.256487981	1.256922778004082	100.089856	false	1.228095342	1.228601238995907	99.655680	false	1.23964892	1.2402011550002499	99.586048
MinePump/spec1-5_product4.yml	false	false	1.120684237	1.1211313669991796	86.286336	false	1.101452514	1.1019416369963437	86.024192	false	1.183301572	1.1840188369969837	85.975040
MinePump/spec1-5_product48.yml	false	false	0.272993722	0.27373811500001466	40.333312	false	0.278524352	0.2788378620025469	40.292352	false	0.272352111	0.27280757499829633	40.202240
MinePump/spec1-5_product49.yml	false	false	0.27556696	0.27635215999907814	40.341504	false	0.271746458	0.2721138790002442	40.284160	false	0.275915895	0.27667705500061857	40.226816
MinePump/spec1-5_product5.yml	false	false	0.260605739	0.2613517839999986	39.948288	false	0.261574917	0.26189684299606597	39.886848	false	0.26455264	0.26491603100294014	39.890944
MinePump/spec1-5_product50.yml	false	false	0.273728118	0.2744622019963572	40.370176	false	0.276651199	0.27694290799990995	40.280064	false	0.277305652	0.27766104199690744	40.296448
MinePump/spec1-5_product51.yml	false	false	2.506735586	2.507688991005125	159.023104	false	2.459842189	2.4603650420031045	158.425088	false	2.502172624	2.5027105179979117	158.429184
MinePump/spec1-5_product52.yml	false	false	2.092642981	2.0934652089999872	126.775296	false	2.074434933	2.075075574000948	126.398464	false	2.062261553	2.0627445630016155	126.263296
MinePump/spec1-5_product53.yml	false	false	0.263414473	0.26391877100104466	40.325120	false	0.263990288	0.26434055600111606	40.280064	false	0.267332017	0.26766759600286605	40.280064
MinePump/spec1-5_product54.yml	false	false	0.273650189	0.27450280700577423	40.267776	false	0.271478856	0.2718093939984101	40.284160	false	0.266743625	0.26706130399543326	40.284160
MinePump/spec1-5_product55.yml	false	false	2.084660825	2.0855259689997183	149.426176	false	2.049791907	2.050372616999084	148.807680	false	2.050683459	2.0512406439956976	148.856832
MinePump/spec1-5_product56.yml	false	false	1.761760141	1.7623849520023214	117.276672	false	1.744558641	1.7453592300007585	116.776960	false	1.739043381	1.7395582079989254	116.891648
MinePump/spec1-5_product59.yml	true	TIMEOUT (true)	21.01464289	21.0175066879965	293.322752	TIMEOUT (true)	21.013803665	21.01630443400063	274.456576	TIMEOUT (true)	21.013735358	21.016132791999553	274.518016
MinePump/spec1-5_product6.yml	false	false	0.263195258	0.2636531759999343	40.017920	false	0.267023967	0.267619463003939	39.964672	false	0.261162055	0.26147120499808807	40.017920
MinePump/spec1-5_product60.yml	true	TIMEOUT (true)	21.009538562	21.01231791600003	194.539520	TIMEOUT (true)	21.008323831	21.010821718002262	176.148480	TIMEOUT (true)	21.008442692	21.010859330999665	176.099328
MinePump/spec1-5_product61.yml	true	TIMEOUT (true)	21.022062841	21.024905867998314	448.921600	TIMEOUT (true)	21.021218604	21.02402696700301	429.244416	TIMEOUT (true)	21.020962215	21.02373214299587	429.318144
MinePump/spec1-5_product62.yml	true	TIMEOUT (true)	21.022547217	21.024995103995025	451.510272	TIMEOUT (true)	21.020800238	21.023593302001245	431.824896	TIMEOUT (true)	21.020635693	21.023648246999073	431.828992
MinePump/spec1-5_product63.yml	true	TIMEOUT (true)	21.014730254	21.01752826700249	293.388288	TIMEOUT (true)	21.013477758	21.016272752000077	274.501632	TIMEOUT (true)	21.013589192	21.016356095999072	274.526208
MinePump/spec1-5_product64.yml	true	TIMEOUT (true)	21.009657726	21.01200167099887	193.388544	TIMEOUT (true)	21.008275365	21.010913705998973	174.936064	TIMEOUT (true)	21.008138566	21.01083528900199	174.936064
MinePump/spec1-5_product7.yml	false	false	2.661086095	2.661737632995937	169.381888	false	2.622252129	2.6228669510019245	168.599552	false	2.616613577	2.6173119390005013	168.652800
MinePump/spec1-5_product8.yml	false	false	2.152461274	2.15306853200309	129.941504	false	2.145644692	2.1461904530005995	129.384448	false	2.151398036	2.1519924659951357	129.388544
MinePump/spec1-5_product9.yml	false	false	0.243953863	0.2444586240017088	39.964672	false	0.232330662	0.23263950800173916	39.944192	false	0.240385105	0.24076682799932314	39.964672
algorithms/BellmanFord-FunSat01.yml	true	true	0.022745091	0.09878991799632786	37.449728	TIMEOUT (true)	21.021264814	21.024136315005308	436.281344	TIMEOUT (true)	21.021337918	21.023821750000934	428.793856
algorithms/BellmanFord-FunUnsat01.yml	false	true	0.021799475	0.09836804399674293	37.396480	false	0.040575134	0.04979301900311839	38.051840	false	0.044019937	0.05332003800140228	38.060032
algorithms/BellmanFord-MemSat01.yml	true	true	0.023719487	0.10049196500040125	37.400576	TIMEOUT (true)	21.021202491	21.02369223900314	423.268352	TIMEOUT (true)	21.021139571	21.02373126700695	423.272448
algorithms/BellmanFord-MemUnsat01.yml	false	true	0.023110235	0.10002187299687648	37.396480	false	0.024683416	0.033890575999976136	37.396480	false	0.024921685	0.03422785700240638	37.355520
algorithms/BinaryTreeSearch-FunSat01.yml	true	TIMEOUT (true)	20.996610172	21.043142055998032	872.710144	TIMEOUT (true)	21.044713389	21.04739962000167	965.316608	TIMEOUT (true)	21.04426731	21.04628964600124	957.984768
algorithms/BinaryTreeSearch-FunUnsat01.yml	false	false	0.023460021	0.0814632339970558	37.134336	false	0.021468923	0.0307527460026904	37.134336	false	0.023631373	0.03298180000274442	37.146624
algorithms/BinaryTreeSearch-MemSat01.yml	true	TIMEOUT (true)	21.050598885	21.052527878004184	1110.478848	TIMEOUT (true)	21.054888394	21.05700329499814	1223.671808	TIMEOUT (true)	21.055369793	21.05747854400397	1245.614080
algorithms/BinaryTreeSearch-MemUnsat01.yml	false	false	0.024528788	0.033776807998947334	37.527552	false	0.025109418	0.03436318800231675	37.531648	false	0.027581762	0.03686100499908207	37.523456
algorithms/BinaryTreeSearch-MemUnsat02.yml	false	false	0.022441332	0.03171360099804588	37.236736	false	0.023657502	0.03292137999960687	37.224448	false	0.023628701	0.03294927699607797	37.306368
algorithms/InsertionSort-FunSat01.yml	true	TIMEOUT (true)	21.041067778	21.042968097004632	876.048384	TIMEOUT (true)	21.006406501	21.00930728000094	144.941056	TIMEOUT (true)	21.006455964	21.009259007994842	144.977920
algorithms/InsertionSort-FunSat02.yml	true	TIMEOUT (true)	21.011131797	21.028195669001434	523.321344	TIMEOUT (true)	21.00740024	21.01036801400187	162.152448	TIMEOUT (true)	21.008020678	21.010573808998743	161.689600
algorithms/InsertionSort-FunUnsat01.yml	false	false	0.075285904	0.08444755399978021	40.075264	false	0.028192446	0.037530956004047766	38.006784	false	0.026793423	0.035960097004135605	38.043648
algorithms/InsertionSort-MemSat01.yml	true	TIMEOUT (true)	21.042331507	21.044335770006	898.142208	TIMEOUT (true)	21.006349069	21.009219483996276	146.096128	TIMEOUT (true)	21.006642345	21.00931133400445	145.838080
algorithms/InsertionSort-MemUnsat01.yml	false	false	0.022536043	0.031854330001806375	37.105664	false	0.021713344	0.03100514800462406	37.003264	false	0.020124761	0.02935454100224888	37.003264
algorithms/MergeSortIterative-FunSat01.yml	true	TIMEOUT (true)	21.120379862	21.122402772998612	3227.926528	TIMEOUT (true)	21.006772222	21.00969475099555	157.470720	TIMEOUT (true)	21.007137179	21.00985055500496	158.851072
algorithms/MergeSortIterative-FunSat02.yml	true	TIMEOUT (true)	21.08865461	21.10346168700198	2617.348096	TIMEOUT (true)	21.008264301	21.01136038099503	175.292416	TIMEOUT (true)	21.008731824	21.01142568799696	175.845376
algorithms/MergeSortIterative-FunUnsat01.yml	false	TIMEOUT (true)	21.120368202	21.1224020679947	3215.831040	false	0.284896263	0.28526498000428546	50.675712	false	0.266285656	0.2666756889957469	50.712576
algorithms/MergeSortIterative-MemSat01.yml	false	TIMEOUT (true)	21.124148617	21.126178389000415	3359.752192	TIMEOUT (true)	21.007257614	21.01018514599855	160.419840	TIMEOUT (true)	21.00720316	21.010101933999977	160.722944
algorithms/MergeSortIterative-MemUnsat01.yml	false	unknown	0.022537989	0.02152631899662083	37.257216	false	0.029856537	0.03910914999869419	37.912576	false	0.030399641	0.03970345699781319	37.920768
algorithms/RedBlackTree-FunSat01.yml	true	TIMEOUT (true)	21.025113704	21.027330049997545	503.734272	TIMEOUT (true)	21.026503132	21.0287734750018	540.839936	TIMEOUT (true)	21.026467258	21.028733104998537	540.336128
algorithms/RedBlackTree-FunUnsat01.yml	false	false	0.078427249	0.078740860997641	39.362560	false	0.072250753	0.07266183700266993	39.153664	false	0.074652491	0.07499727100366727	39.235584
algorithms/RedBlackTree-MemSat01.yml	true	TIMEOUT (true)	21.034921248	21.037180225997872	730.767360	TIMEOUT (true)	21.034166478	21.03635387700342	713.601024	TIMEOUT (true)	21.033622984	21.036111168003117	710.971392
algorithms/RedBlackTree-MemUnsat01.yml	false	false	0.061363062	0.06171413900301559	38.764544	false	0.064416064	0.06476913799997419	38.739968	false	0.058735001	0.05901469200034626	38.653952
algorithms/SortedListInsert-FunSat01.yml	true	TIMEOUT (true)	21.053013633	21.05519575499784	1190.838272	TIMEOUT (true)	21.05559493	21.057783757001744	1264.095232	TIMEOUT (true)	21.064774452	21.06711808199907	1506.185216
algorithms/SortedListInsert-FunSat02.yml	true	TIMEOUT (true)	21.049052344	21.051077415999316	1075.347456	TIMEOUT (true)	21.05380852	21.055659710000327	1202.688000	TIMEOUT (true)	21.057565454	21.059801555005834	1310.822400
algorithms/SortedListInsert-FunUnsat01.yml	false	false	0.021728783	0.031059672000992578	37.101568	false	0.022010822	0.031192627000564244	37.134336	false	0.023885197	0.033087857998907566	37.130240
algorithms/SortedListInsert-MemSat01.yml	true	TIMEOUT (true)	21.053918434	21.056160881002143	1214.263296	TIMEOUT (true)	21.05915706	21.061566625001433	1354.231808	TIMEOUT (true)	21.064632553	21.067619784997078	1511.514112
algorithms/SortedListInsert-MemUnsat01.yml	false	TIMEOUT (true)	21.055203765	21.057538599998225	1250.983936	TIMEOUT (true)	21.058837125	21.06126886799757	1344.786432	TIMEOUT (true)	21.064713235	21.067703649001487	1469.972480
