tool		Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4	Jip jip 1.0.4
jayhorn-recursive/SatHanoi01.yml	true	TIMEOUT (true)	20.381683015	40.276754055999845	92.225536	TIMEOUT (true)	21.146592907	21.149439990000246	4384.608256	TIMEOUT (true)	21.028394879	21.030718739002623	870.223872	TIMEOUT (true)	21.051133276	21.149569241999416	4367.589376	TIMEOUT (true)	21.040066363	21.04271411999798	856.211456	TIMEOUT (true)	21.09456044	21.097004126000684	2406.596608	TIMEOUT (true)	20.362158514	40.59373167400008	113.360896	TIMEOUT (true)	21.087192904	21.089789032001136	2389.975040	TIMEOUT (true)	21.024274512	21.02657224700306	516.444160	TIMEOUT (true)	16.944096822	50.68923443499807	1959.120896	TIMEOUT (true)	16.91715752	50.59281688400006	478.040064
jayhorn-recursive/SatMccarthy91.yml	true	TIMEOUT (true)	20.388616501	40.45506221699998	708.714496	OUT OF MEMORY (true)	12.942348329	12.944136022000748	4999.999488	TIMEOUT (true)	21.043682568	21.045799904997693	1386.790912	OUT OF MEMORY (true)	12.993893356	12.995775198000047	4999.999488	TIMEOUT (true)	21.060657152	21.06292167099673	1385.418752	TIMEOUT (true)	21.129898308	21.132026997001958	3566.243840	TIMEOUT (true)	20.371481481	40.609513945999424	391.827456	TIMEOUT (true)	21.121358215	21.12413301400011	3556.720640	TIMEOUT (true)	21.037715274	21.039794722000806	866.140160	TIMEOUT (true)	17.014771745	50.627858400999685	3083.149312	TIMEOUT (true)	16.938463317	50.63026271700073	779.304960
jayhorn-recursive/SatPrimes01.yml	true	TIMEOUT (true)	20.380449051	40.41221536899957	252.424192	OUT OF MEMORY (true)	13.237289651	13.239448174001154	4999.999488	TIMEOUT (true)	21.019697196	21.022008420997736	593.059840	OUT OF MEMORY (true)	13.2229152	13.225274535998324	4999.999488	TIMEOUT (true)	21.029009824	21.03174247199786	589.021184	TIMEOUT (true)	21.104438155	21.106855019999784	2727.903232	TIMEOUT (true)	20.371305171	40.56550615099968	297.672704	TIMEOUT (true)	21.09882568	21.101546540001436	2808.930304	TIMEOUT (true)	21.018199997	21.020711773002404	375.656448	TIMEOUT (true)	17.024256712	50.39145101699978	2141.126656	TIMEOUT (true)	16.910376508	50.410066144002485	305.704960
jayhorn-recursive/UnsatAckermann01.yml	false	false	0.049133471	0.10228431199993793	37.875712	false	0.111668026	0.11206999899877701	63.705088	false	0.062345669	0.07128216000273824	39.985152	false	0.109232517	0.10971240299841156	63.713280	false	0.061366677	0.07036403999882168	39.981056	false	0.033635449	0.04285791699658148	38.965248	false	0.046176538	0.09955338300005678	38.035456	false	0.033921159	0.04311932299970067	39.096320	false	0.054536109	0.06368218599891406	38.952960	false	0.034792396	0.10391824199905386	38.998016	false	0.053241746	0.1488114140011021	38.973440
jayhorn-recursive/UnsatAddition01.yml	false	false	0.025532714	0.05079171499983204	37.134336	false	0.021329314	0.030540375999407843	37.625856	false	0.028401968	0.03763670700209332	37.363712	false	0.02224065	0.031461524002224905	37.617664	false	0.027862173	0.03707183100050315	37.363712	false	0.020886079	0.03014232900022762	37.265408	false	0.022592314	0.04808227400008036	37.122048	false	0.022058869	0.031218297001032624	37.359616	false	0.023988811	0.03324460499788984	37.269504	false	0.021198995	0.04988987699834979	37.339136	false	0.024215019	0.05620630200064625	37.203968
jayhorn-recursive/UnsatAddition02.yml	false	false	0.022397715	0.0464768069996353	37.031936	false	0.020567042	0.029916887000581482	37.060608	false	0.026714146	0.03587691500069923	37.097472	false	0.02264412	0.03195664699887857	37.003264	false	0.024117679	0.0333705689990893	37.126144	false	0.019883448	0.029158268000173848	37.007360	false	0.020132135	0.04206825100027345	37.076992	false	0.019986513	0.029159372999856714	36.970496	false	0.021483359	0.031014503998449072	37.117952	false	0.020576121	0.048988508999173064	37.081088	false	0.021639113	0.05722778899871628	37.122048
jayhorn-recursive/UnsatEvenOdd01.yml	false	false	0.023533874	0.046410871999796655	37.130240	false	0.019634664	0.02887609000026714	37.093376	false	0.025326816	0.034677906001888914	37.175296	false	0.019916474	0.029161739999835845	37.101568	false	0.024921263	0.03338731800249661	37.101568	false	0.022447637	0.03172318900033133	36.999168	false	0.020460771	0.04601253700002417	37.138432	false	0.019769913	0.029045350001979386	37.097472	false	0.023013192	0.03252289000010933	37.138432	false	0.021613497	0.05084170099871699	37.027840	false	0.023226231	0.055904789001942845	37.064704
jayhorn-recursive/UnsatFibonacci01.yml	false	false	0.363796285	0.7347720019997723	47.112192	OUT OF MEMORY (true)	13.54911953	13.551197004999267	4999.999488	false	1.55370211	1.5541596689981816	126.033920	OUT OF MEMORY (true)	13.566002888	13.568048758999794	4999.999488	false	1.546941601	1.547378157996718	125.808640	false	0.019187692	0.028441743001167197	37.007360	false	0.020072058	0.045638240000698715	37.101568	false	0.020022065	0.02930390400069882	36.962304	false	0.021375353	0.03061276999869733	37.040128	false	0.024002009	0.06510227400212898	36.962304	false	0.021480727	0.04458291400078451	37.072896
jayhorn-recursive/UnsatFibonacci02.yml	false	TIMEOUT (true)	20.39051652	40.25429582600009	282.165248	OUT OF MEMORY (true)	13.527800009	13.52985260100104	4999.999488	TIMEOUT (true)	21.027708607	21.030120971001452	795.561984	OUT OF MEMORY (true)	13.563021349	13.565000616999896	4999.999488	TIMEOUT (true)	21.036977658	21.03952428699995	767.561728	TIMEOUT (true)	21.109339859	21.111796286000754	2896.859136	TIMEOUT (true)	20.104072547	39.27955962000033	208.957440	TIMEOUT (true)	21.10123634	21.103906701002416	2874.281984	TIMEOUT (true)	21.023579929	21.02576814400163	488.222720	TIMEOUT (true)	17.627803833	51.29439614999865	2276.528128	TIMEOUT (true)	16.991365337	50.30061260500224	362.516480
jayhorn-recursive/UnsatMccarthy91.yml	false	false	0.021288778	0.04043421699952887	37.003264	false	0.019925185	0.02944215599927702	37.072896	false	0.022191962	0.03132405100041069	37.097472	false	0.022940183	0.03214907499932451	37.101568	false	0.020413932	0.029579491001641145	36.966400	false	0.02033452	0.029610942998260725	36.999168	false	0.020101543	0.04476194999915606	37.040128	false	0.020026259	0.029239884999697097	36.966400	false	0.020186425	0.02950151600089157	37.097472	false	0.019609317	0.047450582998862956	36.966400	false	0.020381474	0.04780495899831294	37.085184
MinePump/spec1-5_product1.yml	false	false	0.212524945	0.4142217990001882	39.124992	TIMEOUT (true)	21.094978818	21.097150205998332	2526.924800	false	0.253408468	0.25370540600124514	41.558016	TIMEOUT (true)	21.094189104	21.09654960700209	2527.453184	false	0.229001261	0.229341434998787	41.549824	false	0.231886962	0.23213844100246206	39.882752	false	0.178132639	0.35515511500034336	38.957056	false	0.230247819	0.23059035900223535	39.854080	false	0.15904983	0.1594241399980092	39.010304	false	0.254263513	0.659676056002354	39.849984	false	0.168241581	0.4872591690000263	39.137280
MinePump/spec1-5_product10.yml	false	false	0.217767844	0.4223397499999919	39.170048	TIMEOUT (true)	21.093380262	21.09568167800171	2479.382528	false	0.227408743	0.2278059279997251	41.586688	TIMEOUT (true)	21.092799681	21.095264083000075	2502.545408	false	0.232922161	0.23328835199936293	41.545728	false	0.239844972	0.240225271001691	39.960576	false	0.183822795	0.3546844370002873	39.014400	false	0.245189806	0.24548113700075191	39.981056	false	0.169318598	0.16965079099827562	39.112704	false	0.246842159	0.6411591359974409	39.919616	false	0.166960195	0.4846173939986329	39.202816
MinePump/spec1-5_product11.yml	false	false	1.369530219	2.731861543999912	68.947968	TIMEOUT (true)	21.093757626	21.09615590300018	2515.382272	false	2.196779318	2.197279398998944	119.119872	TIMEOUT (true)	21.094031521	21.096538386998873	2525.495296	false	2.044580903	2.045071079999616	118.824960	false	1.255746305	1.2561435210009222	101.109760	false	1.000598836	2.0043999469999108	64.667648	false	1.285496608	1.285991667999042	101.064704	false	0.970215893	0.9706670689993189	71.401472	false	1.338100475	3.9942240890013636	101.089280	false	1.041194857	3.112619456001994	71.491584
MinePump/spec1-5_product12.yml	false	false	1.231030072	2.456892827000047	62.771200	TIMEOUT (true)	21.09546255	21.098095764999016	2495.328256	false	1.813463901	1.8138922139987699	104.611840	TIMEOUT (true)	21.092885723	21.09531217500262	2493.087744	false	1.692797336	1.6933044159995916	104.620032	false	1.127967671	1.1284278730017832	87.040000	false	0.90706098	1.8051225149993115	59.523072	false	1.154583794	1.1550176570017356	87.171072	false	0.861083167	0.8614353349985322	65.482752	false	1.22999091	3.615872178997961	87.142400	false	1.044359636	3.1057493970001815	65.236992
MinePump/spec1-5_product13.yml	false	false	0.240698335	0.47714394300055574	39.223296	TIMEOUT (true)	21.09157472	21.094209899998532	2427.183104	false	0.271297905	0.27159079299963196	42.078208	TIMEOUT (true)	21.089989847	21.09259773300073	2417.377280	false	0.26387403	0.2642297189995588	42.110976	false	0.268399669	0.2687254850025056	39.989248	false	0.206906367	0.41391347399985534	39.071744	false	0.267353217	0.26771828699929756	40.022016	false	0.1847856	0.18507268800021848	39.198720	false	0.307928938	0.8308420249995834	40.022016	false	0.208646631	0.6105159059989091	39.231488
MinePump/spec1-5_product14.yml	false	false	0.241575366	0.4757828129995687	39.239680	TIMEOUT (true)	21.091575925	21.094058746999508	2417.483776	false	0.27742592	0.27777368599709007	42.209280	TIMEOUT (true)	21.090764805	21.09322663799685	2413.801472	false	0.262247588	0.26268443899971317	42.123264	false	0.270294682	0.2706250679984805	40.017920	false	0.207520058	0.4075672349999877	39.084032	false	0.271267721	0.2716153849978582	39.993344	false	0.187557354	0.18787825099934707	39.133184	false	0.293011506	0.8551518509993912	40.050688	false	0.218265037	0.6356078890021308	39.231488
MinePump/spec1-5_product15.yml	false	false	2.557854567	5.112679125999421	96.890880	TIMEOUT (true)	21.090517756	21.0929401420035	2407.784448	false	4.374825699	4.375497904999065	195.665920	TIMEOUT (true)	21.091329462	21.093739359999745	2433.503232	false	4.192877627	4.193615223000961	195.719168	false	2.688055771	2.6887173890063423	171.094016	false	1.961942893	3.910940073999882	88.846336	false	2.743272969	2.744023739000113	171.188224	false	1.907507622	1.9079438930020842	102.518784	false	2.793606988	8.348112602998299	171.126784	false	2.215073068	6.465546515999449	102.514688
MinePump/spec1-5_product16.yml	false	false	2.113452989	4.21838396000021	82.796544	TIMEOUT (true)	21.0909224	21.09372118900137	2412.425216	false	3.150229681	3.150812538999162	158.560256	TIMEOUT (true)	21.090356054	21.092869094998605	2407.129088	false	3.157693383	3.158252966000873	158.941184	false	2.190720811	2.191229887997906	131.088384	false	1.626834542	3.2530504879996442	76.984320	false	2.217876713	2.2184932290001598	131.145728	false	1.583951968	1.584437612000329	86.642688	false	2.40571068	7.020783256000868	131.129344	false	1.73330623	5.188818741000432	86.687744
MinePump/spec1-5_product2.yml	false	false	0.208435021	0.408325067000078	39.133184	TIMEOUT (true)	21.093784193	21.096251828003005	2510.807040	false	0.225696084	0.2260619709995808	41.566208	TIMEOUT (true)	21.093358733	21.095810954997432	2503.372800	false	0.224419272	0.22481063400118728	41.558016	false	0.230454691	0.2308879279953544	39.919616	false	0.179179646	0.35865557999932207	38.993920	false	0.231191058	0.23154881599839428	39.972864	false	0.161428071	0.16173009799967986	39.063552	false	0.237241064	0.6878961589973187	39.923712	false	0.166274415	0.4763846099995135	39.157760
MinePump/spec1-5_product3.yml	false	false	1.314601725	2.6238465180003914	68.308992	TIMEOUT (true)	21.094610759	21.09680875599952	2532.679680	false	2.04388866	2.0444271199994546	118.345728	TIMEOUT (true)	21.093442346	21.09586914600004	2528.501760	false	2.005536004	2.0060343670011207	118.423552	false	1.228095342	1.228601238995907	99.655680	false	0.984053696	1.9638062619997072	64.028672	false	1.251368321	1.2518090880003	99.614720	false	0.951403767	0.9519278999978269	70.725632	false	1.285998258	3.8525309479991847	99.676160	false	1.014402974	3.041258408000431	70.946816
MinePump/spec1-5_product4.yml	false	false	1.187630067	2.366428301000269	62.160896	TIMEOUT (true)	21.093610676	21.096097107998503	2499.190784	false	1.665661202	1.666045664002013	103.845888	TIMEOUT (true)	21.09361669	21.09573975100284	2492.104704	false	1.677099242	1.6776321129982534	103.968768	false	1.101452514	1.1019416369963437	86.024192	false	0.886009301	1.769127018999825	59.117568	false	1.12619601	1.1266822930010676	85.950464	false	0.851559708	0.8520333939995908	64.737280	false	1.162752198	3.4805669770030363	86.028288	false	0.898768833	2.674544697998499	64.716800
MinePump/spec1-5_product48.yml	false	false	0.247195653	0.485876680999354	39.616512	TIMEOUT (true)	21.088429275	21.09132640199823	2354.831360	false	0.271712233	0.2721323719997599	42.627072	TIMEOUT (true)	21.087939185	21.09046984499946	2354.192384	false	0.271472143	0.2718089289992349	42.606592	false	0.278524352	0.2788378620025469	40.292352	false	0.210295602	0.41287611899952026	39.231488	false	0.27548085	0.27594346899786615	40.251392	false	0.189151608	0.1896037240003352	39.297024	false	0.29918889	0.8926879270002246	40.292352	false	0.195895499	0.5644350389993633	39.399424
MinePump/spec1-5_product49.yml	false	false	0.248167374	0.48470268299934105	39.600128	TIMEOUT (true)	21.089221829	21.091736915001093	2354.434048	false	0.272117327	0.2724447950022295	42.606592	TIMEOUT (true)	21.087789065	21.090251816996897	2351.833088	false	0.268261324	0.268652294002095	42.602496	false	0.271746458	0.2721138790002442	40.284160	false	0.211553805	0.4112646980001955	39.219200	false	0.273074181	0.2734109150005679	40.243200	false	0.187698652	0.18816693500048132	39.350272	false	0.287683141	0.8524313279995113	40.316928	false	0.193158282	0.5583822820008209	39.395328
MinePump/spec1-5_product5.yml	false	false	0.233032966	0.4557405670002481	39.194624	TIMEOUT (true)	21.090746435	21.093654660002358	2442.747904	false	0.262010755	0.2623680910000985	42.065920	TIMEOUT (true)	21.090140615	21.092779063998023	2424.688640	false	0.25996099	0.26035696899998584	42.078208	false	0.261574917	0.26189684299606597	39.886848	false	0.203760684	0.398982407999938	39.026688	false	0.26655004	0.2668506849986443	39.985152	false	0.180297098	0.18067056599829812	39.198720	false	0.293440263	0.852476142001251	39.927808	false	0.185987958	0.5390461489987501	39.190528
MinePump/spec1-5_product50.yml	false	false	0.246781777	0.2976641209997979	39.493632	TIMEOUT (true)	21.087624946	21.090456981997704	2331.631616	false	0.279379321	0.2796938120009145	42.745856	TIMEOUT (true)	21.087678495	21.090175268996973	2331.586560	false	0.272422571	0.2727897330005362	42.700800	false	0.276651199	0.27694290799990995	40.280064	false	0.21378524	0.4286569129999407	39.239680	false	0.275111989	0.2754444290003448	40.378368	false	0.187909258	0.18825780200131703	39.333888	false	0.295827838	0.876523224000266	40.312832	false	0.209552705	0.6084155660028046	39.354368
