tool		Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5
jayhorn-recursive/SatFibonacci01.yml	true	TIMEOUT (true)	20.41029322	39.877626366000186	139.014144	true	0.010771904	0.021033839002484456	18.698240	true	0.021577414	0.04687954700057162	37.134336	TIMEOUT (true)	21.058301716	21.06732799400004	2181.136384	TIMEOUT (true)	21.007521446	21.00996121800017	251.654144	TIMEOUT (true)	21.073220859	21.07507109900007	2480.340992	TIMEOUT (true)	21.029514999	21.031968506999874	946.061312
jayhorn-recursive/SatFibonacci02.yml	true	true	0.435441779	0.8792263109999112	40.574976	true	0.021434737	0.031886400996882	18.681856	true	0.020683976	0.04295936000016809	18.698240	true	0.023293826	0.08755415199993877	18.694144	true	0.021586052	0.031870997999931205	18.698240	true	0.019217886	0.029498723999950016	18.698240	true	0.020849741	0.031094413999653625	18.698240
jayhorn-recursive/SatFibonacci03.yml	true	TIMEOUT (true)	20.404057743	39.96278107600028	135.995392	TIMEOUT (true)	21.107593128	21.110187397003756	2830.479360	TIMEOUT (true)	20.360389165	40.56752356400011	179.208192	TIMEOUT (true)	21.063585877	21.065959454999984	2182.213632	TIMEOUT (true)	21.007658684	21.010005385999875	251.457536	TIMEOUT (true)	21.074301877	21.076310579000165	2530.557952	TIMEOUT (true)	21.029181051	21.032526082000004	972.337152
jayhorn-recursive/SatGcd.yml	true	TIMEOUT (true)	20.489140626	39.81563277799978	1781.096448	TIMEOUT (true)	21.061821571	21.064622389996657	1430.933504	TIMEOUT (true)	20.451267147	40.62351388100069	771.629056	TIMEOUT (true)	21.03773031	21.040139857999975	1277.325312	TIMEOUT (true)	21.01803618	21.01999856900011	569.311232	TIMEOUT (true)	21.044138515	21.046661271000175	1497.698304	TIMEOUT (true)	21.054330541	21.05643141499968	1793.576960
jayhorn-recursive/SatHanoi01.yml	true	TIMEOUT (true)	20.381683015	40.276754055999845	92.225536	TIMEOUT (true)	21.09456044	21.097004126000684	2406.596608	TIMEOUT (true)	20.362158514	40.59373167400008	113.360896	TIMEOUT (true)	21.063918033	21.07322104700006	2383.921152	TIMEOUT (true)	21.007869904	21.010193123999898	248.844288	TIMEOUT (true)	21.06658009	21.068767274000038	2259.615744	TIMEOUT (true)	21.033738201	21.03619179799989	1103.867904
jayhorn-recursive/SatMccarthy91.yml	true	TIMEOUT (true)	20.388616501	40.45506221699998	708.714496	TIMEOUT (true)	21.129898308	21.132026997001958	3566.243840	TIMEOUT (true)	20.371481481	40.609513945999424	391.827456	TIMEOUT (true)	21.091957704	21.09413865500005	3142.807552	TIMEOUT (true)	21.011738297	21.01395526500005	389.410816	TIMEOUT (true)	21.09823352	21.10045058500009	3357.122560	TIMEOUT (true)	21.046571162	21.04878434899956	1533.353984
jayhorn-recursive/SatPrimes01.yml	true	TIMEOUT (true)	20.380449051	40.41221536899957	252.424192	TIMEOUT (true)	21.104438155	21.106855019999784	2727.903232	TIMEOUT (true)	20.371305171	40.56550615099968	297.672704	TIMEOUT (true)	21.078767701	21.080999344999896	2689.413120	TIMEOUT (true)	21.007376758	21.00997002500003	243.425280	TIMEOUT (true)	21.070685632	21.072713042000032	2401.046528	TIMEOUT (true)	21.022487729	21.024952455999937	716.578816
jayhorn-recursive/UnsatAckermann01.yml	false	false	0.049133471	0.10228431199993793	37.875712	false	0.033635449	0.04285791699658148	38.965248	false	0.046176538	0.09955338300005678	38.035456	false	0.034785757	0.08747959999993782	38.957056	false	0.048239313	0.05773706100012532	38.359040	false	0.033556179	0.042961852999724215	39.051264	false	0.044351539	0.05362836899985268	38.821888
jayhorn-recursive/UnsatAddition01.yml	false	false	0.025532714	0.05079171499983204	37.134336	false	0.020886079	0.03014232900022762	37.265408	false	0.022592314	0.04808227400008036	37.122048	false	0.022721911	0.032233863999977075	37.494784	false	0.029350985	0.03880754700003308	37.294080	false	0.025067838	0.03443609699979788	37.515264	false	0.025860527	0.03519017200005692	37.335040
jayhorn-recursive/UnsatAddition02.yml	false	false	0.022397715	0.0464768069996353	37.031936	false	0.019883448	0.029158268000173848	37.007360	false	0.020132135	0.04206825100027345	37.076992	false	0.01965175	0.0291888450000215	37.093376	false	0.021917573	0.031397568999864234	37.126144	false	0.019589049	0.029003153000303428	37.097472	false	0.021966064	0.031356223999864596	37.101568
jayhorn-recursive/UnsatEvenOdd01.yml	false	false	0.023533874	0.046410871999796655	37.130240	false	0.022447637	0.03172318900033133	36.999168	false	0.020460771	0.04601253700002417	37.138432	false	0.019473343	0.028943888999947376	37.019648	false	0.022348806	0.0317258560000937	37.044224	false	0.020246632	0.029567133000000467	36.970496	false	0.022296023	0.03154832200016244	37.101568
jayhorn-recursive/UnsatFibonacci01.yml	false	false	0.363796285	0.7347720019997723	47.112192	false	0.019187692	0.028441743001167197	37.007360	false	0.020072058	0.045638240000698715	37.101568	TIMEOUT (true)	21.066844662	21.068535742999984	2260.258816	false	2.182015718	2.182502558999886	83.415040	TIMEOUT (true)	21.074654744	21.076791030000095	2548.228096	false	1.037382284	1.0377712389999942	125.935616
jayhorn-recursive/UnsatFibonacci02.yml	false	TIMEOUT (true)	20.39051652	40.25429582600009	282.165248	TIMEOUT (true)	21.109339859	21.111796286000754	2896.859136	TIMEOUT (true)	20.104072547	39.27955962000033	208.957440	TIMEOUT (true)	21.066571003	21.06843754800002	2256.265216	TIMEOUT (true)	21.007494292	21.010094007999896	255.283200	TIMEOUT (true)	21.083697354	21.086014064999745	2858.291200	TIMEOUT (true)	21.029903564	21.03229909399988	968.413184
jayhorn-recursive/UnsatMccarthy91.yml	false	false	0.021288778	0.04043421699952887	37.003264	false	0.02033452	0.029610942998260725	36.999168	false	0.020101543	0.04476194999915606	37.040128	false	0.019629927	0.028845499999988533	36.966400	false	0.019692657	0.029124777000106405	37.056512	false	0.021530078	0.030986920000032114	36.970496	false	0.020407429	0.02965144500012684	37.027840
MinePump/spec1-5_product1.yml	false	false	0.212524945	0.4142217990001882	39.124992	false	0.231886962	0.23213844100246206	39.882752	false	0.178132639	0.35515511500034336	38.957056	false	0.223081616	0.2755722429999423	39.849984	false	0.159131189	0.1595007160001387	38.944768	false	0.226511107	0.22683843599998	39.874560	false	0.155843009	0.15618643400011933	39.063552
MinePump/spec1-5_product10.yml	false	false	0.217767844	0.4223397499999919	39.170048	false	0.239844972	0.240225271001691	39.960576	false	0.183822795	0.3546844370002873	39.014400	false	0.22682801	0.22726731099999142	39.837696	false	0.162718162	0.16300025900000037	39.055360	false	0.21509214	0.21544195199976457	39.825408	false	0.161879505	0.1622551549999116	39.051264
MinePump/spec1-5_product11.yml	false	false	1.369530219	2.731861543999912	68.947968	false	1.255746305	1.2561435210009222	101.109760	false	1.000598836	2.0043999469999108	64.667648	false	1.208770387	1.2092258999999785	92.282880	false	0.943472253	0.9439158840000346	66.899968	false	1.128262203	1.1287674670002161	88.727552	false	0.886760101	0.8871345570000813	71.368704
MinePump/spec1-5_product12.yml	false	false	1.231030072	2.456892827000047	62.771200	false	1.127967671	1.1284278730017832	87.040000	false	0.90706098	1.8051225149993115	59.523072	false	0.993992819	0.9945214670000269	75.833344	false	0.843415424	0.8438465360000009	61.423616	false	1.012668138	1.013034804000199	77.205504	false	0.788855976	0.7893647450000572	65.241088
MinePump/spec1-5_product13.yml	false	false	0.240698335	0.47714394300055574	39.223296	false	0.268399669	0.2687254850025056	39.989248	false	0.206906367	0.41391347399985534	39.071744	false	0.267985787	0.2684516929999745	39.985152	false	0.183879892	0.1841978959998869	39.067648	false	0.267831115	0.2682128259998535	40.017920	false	0.181137742	0.18145263599990358	39.198720
MinePump/spec1-5_product14.yml	false	false	0.241575366	0.4757828129995687	39.239680	false	0.270294682	0.2706250679984805	40.017920	false	0.207520058	0.4075672349999877	39.084032	false	0.26105961	0.2614468730000681	40.112128	false	0.184762572	0.18513376100008827	39.014400	false	0.245068784	0.24539428700018107	39.723008	false	0.182064274	0.18239526200022738	39.190528
MinePump/spec1-5_product15.yml	false	false	2.557854567	5.112679125999421	96.890880	false	2.688055771	2.6887173890063423	171.094016	false	1.961942893	3.910940073999882	88.846336	false	2.236820997	2.237396333999982	137.506816	false	1.867730654	1.8682068310001796	92.975104	false	2.143675276	2.144115730000067	135.933952	false	1.72609148	1.7265637250002328	102.342656
MinePump/spec1-5_product16.yml	false	false	2.113452989	4.21838396000021	82.796544	false	2.190720811	2.191229887997906	131.088384	false	1.626834542	3.2530504879996442	76.984320	false	1.974452426	1.9750380579999955	114.315264	false	1.539351647	1.5397856820000015	80.064512	false	1.748120397	1.7485848020000958	106.438656	false	1.42820823	1.428662413999973	86.630400
MinePump/spec1-5_product2.yml	false	false	0.208435021	0.408325067000078	39.133184	false	0.230454691	0.2308879279953544	39.919616	false	0.179179646	0.35865557999932207	38.993920	false	0.228771983	0.22921870499999386	39.985152	false	0.163292054	0.1636669920001168	38.985728	false	0.230233192	0.23051174000011088	39.849984	false	0.157484776	0.1577817799998229	39.038976
MinePump/spec1-5_product3.yml	false	false	1.314601725	2.6238465180003914	68.308992	false	1.228095342	1.228601238995907	99.655680	false	0.984053696	1.9638062619997072	64.028672	false	1.06347609	1.0639217220000319	86.515712	false	0.945372016	0.9458109060001334	66.252800	false	1.110080519	1.1105438579998008	88.817664	false	0.877657171	0.8781009300000733	70.807552
MinePump/spec1-5_product4.yml	false	false	1.187630067	2.366428301000269	62.160896	false	1.101452514	1.1019416369963437	86.024192	false	0.886009301	1.769127018999825	59.117568	false	1.002712757	1.0032125540000152	77.606912	false	0.827257771	0.8276517910001076	60.854272	false	0.990854727	0.9912489280000045	76.615680	false	0.774732887	0.7752121050002643	64.618496
MinePump/spec1-5_product48.yml	false	false	0.247195653	0.485876680999354	39.616512	false	0.278524352	0.2788378620025469	40.292352	false	0.210295602	0.41287611899952026	39.231488	false	0.245681345	0.2584877919999826	40.116224	false	0.186182726	0.18648722900002213	39.198720	false	0.25113062	0.25147866099996463	40.038400	false	0.18488114	0.18517363099999784	39.325696
MinePump/spec1-5_product49.yml	false	false	0.248167374	0.48470268299934105	39.600128	false	0.271746458	0.2721138790002442	40.284160	false	0.211553805	0.4112646980001955	39.219200	false	0.266158881	0.2666032229999473	40.116224	false	0.186249973	0.18657406700003776	39.198720	false	0.240632209	0.24108064099982585	40.181760	false	0.184284966	0.18461572800015347	39.325696
MinePump/spec1-5_product5.yml	false	false	0.233032966	0.4557405670002481	39.194624	false	0.261574917	0.26189684299606597	39.886848	false	0.203760684	0.398982407999938	39.026688	false	0.259613734	0.260095457000034	39.952384	false	0.181495309	0.18180633500014665	39.022592	false	0.240288845	0.24062870600027964	39.915520	false	0.175736483	0.17614025300008507	39.084032
MinePump/spec1-5_product50.yml	false	false	0.246781777	0.2976641209997979	39.493632	false	0.276651199	0.27694290799990995	40.280064	false	0.21378524	0.4286569129999407	39.239680	false	0.25131762	0.2518550699999196	40.054784	false	0.188039014	0.18838503400002082	39.231488	false	0.243857339	0.24428308999995352	40.058880	false	0.184349475	0.18466789100011738	39.337984
MinePump/spec1-5_product51.yml	false	false	2.344020391	4.678545144999589	96.501760	false	2.459842189	2.4603650420031045	158.425088	false	1.79065398	3.430703953000375	88.907776	false	2.074582928	2.075157546000014	126.353408	false	1.731061339	1.7315579200001139	92.848128	false	2.125366159	2.1259075819998543	133.402624	false	1.610508308	1.610944930000187	101.027840
MinePump/spec1-5_product52.yml	false	false	1.990959311	3.973893536000105	84.672512	false	2.074434933	2.075075574000948	126.398464	false	1.513096337	3.015629769000043	78.565376	false	1.88057471	1.8812690150000435	111.616000	false	1.46684149	1.4672838949998095	81.596416	false	1.799327693	1.799807748999683	109.711360	false	1.346029872	1.3464270479998959	87.683072
MinePump/spec1-5_product53.yml	false	false	0.240623951	0.4723954480004977	39.460864	false	0.263990288	0.26434055600111606	40.280064	false	0.209276393	0.4218544630002725	39.227392	false	0.239396674	0.23985480399994685	40.112128	false	0.185191568	0.18555721600000652	39.198720	false	0.256116835	0.25640449000002263	40.243200	false	0.179682719	0.1801032660000601	39.362560
MinePump/spec1-5_product54.yml	false	false	0.241466152	0.4745781330002501	39.469056	false	0.271478856	0.2718093939984101	40.284160	false	0.208379112	0.41049672099961754	39.235584	false	0.234166194	0.23467199499998515	39.985152	false	0.183575296	0.18389796700012084	39.198720	false	0.266480858	0.26681716800021604	40.267776	false	0.181073251	0.1814910019998024	39.399424
MinePump/spec1-5_product55.yml	false	false	2.022361808	4.04641881399948	88.027136	false	2.049791907	2.050372616999084	148.807680	false	1.535056606	3.0657748980001998	81.993728	false	1.850102128	1.8506836480000857	125.968384	false	1.472512513	1.4729438800000025	85.221376	false	1.725555267	1.7260287400004017	124.264448	false	1.376448995	1.3768735029998425	91.856896
MinePump/spec1-5_product56.yml	false	false	1.756377093	3.511221876999116	76.464128	false	1.744558641	1.7453592300007585	116.776960	false	1.318493788	2.6299397530001443	71.782400	false	1.594362033	1.6439014889999726	105.299968	false	1.272308902	1.272788809000076	74.158080	false	1.600133183	1.600534904000142	105.283584	false	1.171201716	1.1716896419998193	79.179776
MinePump/spec1-5_product59.yml	true	TIMEOUT (true)	20.365946584	40.55936300299982	151.830528	TIMEOUT (true)	21.013803665	21.01630443400063	274.456576	TIMEOUT (true)	20.356818172	40.40289359200051	131.395584	TIMEOUT (true)	21.005917657	21.008264381000004	195.940352	TIMEOUT (true)	21.004235142	21.00676485200006	138.809344	TIMEOUT (true)	21.006534383	21.008673771999838	207.683584	TIMEOUT (true)	21.005525493	21.007882436000273	154.148864
MinePump/spec1-5_product6.yml	false	false	0.242312372	0.47660951299985754	39.190528	false	0.267023967	0.267619463003939	39.964672	false	0.202639413	0.4073574499998358	39.038976	false	0.262124229	0.2626723859999629	39.981056	false	0.179799016	0.180102849999912	39.055360	false	0.251086698	0.2514027490001354	39.854080	false	0.178378102	0.1790521479997551	39.190528
MinePump/spec1-5_product60.yml	true	TIMEOUT (true)	20.358338827	40.53536139799871	126.996480	TIMEOUT (true)	21.008323831	21.010821718002262	176.148480	TIMEOUT (true)	20.355214117	40.506919723000465	146.333696	TIMEOUT (true)	20.984617862	21.007776857999943	174.571520	TIMEOUT (true)	21.004713778	21.007486552000046	162.430976	TIMEOUT (true)	21.006028351	21.008375902999887	195.825664	TIMEOUT (true)	21.00638201	21.00888279799983	188.243968
MinePump/spec1-5_product61.yml	true	TIMEOUT (true)	20.363083879	40.559312278001016	287.002624	TIMEOUT (true)	21.021218604	21.02402696700301	429.244416	TIMEOUT (true)	20.358539308	40.5134845850007	263.413760	TIMEOUT (true)	20.9834057	21.014399304999984	400.703488	TIMEOUT (true)	21.009181876	21.011334314999885	290.476032	TIMEOUT (true)	21.012674285	21.01489974900005	414.089216	TIMEOUT (true)	21.011144693	21.01346589900004	335.278080
MinePump/spec1-5_product62.yml	true	TIMEOUT (true)	20.411340023	39.74495050199948	287.711232	TIMEOUT (true)	21.020800238	21.023593302001245	431.824896	TIMEOUT (true)	20.376999751	39.98462339900016	263.888896	TIMEOUT (true)	21.011929277	21.014422370000034	411.086848	TIMEOUT (true)	21.009081182	21.011250655999902	291.528704	TIMEOUT (true)	21.012340548	21.0147390799998	410.193920	TIMEOUT (true)	21.011114796	21.013524014999803	335.450112
MinePump/spec1-5_product63.yml	true	TIMEOUT (true)	20.624140661	39.30771550499958	150.306816	TIMEOUT (true)	21.013477758	21.016272752000077	274.501632	TIMEOUT (true)	20.357869894	40.55137511400062	131.256320	TIMEOUT (true)	20.952875925	21.008577004000017	204.750848	TIMEOUT (true)	21.004167485	21.006762443999833	138.645504	TIMEOUT (true)	21.006462605	21.008667161000176	209.850368	TIMEOUT (true)	21.004948105	21.007507718999932	153.931776
MinePump/spec1-5_product64.yml	true	TIMEOUT (true)	20.413200796	38.88567272099863	130.998272	TIMEOUT (true)	21.008275365	21.010913705998973	174.936064	TIMEOUT (true)	20.35598936	40.550136787000156	148.279296	TIMEOUT (true)	21.005265245	21.007795389999956	180.199424	TIMEOUT (true)	21.005042784	21.007395912999982	162.349056	TIMEOUT (true)	21.005994418	21.008336251999935	190.144512	TIMEOUT (true)	21.006434679	21.008808061999844	188.272640
MinePump/spec1-5_product7.yml	false	false	2.527459469	5.054578993000177	96.104448	false	2.622252129	2.6228669510019245	168.599552	false	1.917022638	3.830776202999914	87.859200	false	2.106798524	2.1321064990000878	129.245184	false	1.828886816	1.8293575600000622	92.057600	false	2.240017594	2.2405437709999205	139.829248	false	1.694298745	1.6948478900003465	101.384192
MinePump/spec1-5_product8.yml	false	false	2.084797603	4.167270491998352	81.993728	false	2.145644692	2.1461904530005995	129.384448	false	1.608125799	3.203769480000119	76.152832	false	2.092320904	2.0929584660000273	118.718464	false	1.51504814	1.5155245979999563	79.355904	false	1.830603386	1.8311346959999355	109.985792	false	1.405838553	1.4062691899998754	85.925888
MinePump/spec1-5_product9.yml	false	false	0.216140689	0.4287503409996134	39.362560	false	0.232330662	0.23263950800173916	39.944192	false	0.184342797	0.360470233000342	38.998016	false	0.221886789	0.22232514999996056	39.854080	false	0.160455977	0.160870930000101	38.998016	false	0.218079772	0.21837184900005013	39.718912	false	0.159419455	0.15970217899985073	39.055360
algorithms/BellmanFord-FunSat01.yml	true	TIMEOUT (true)	20.364904507	40.43417064499954	149.942272	TIMEOUT (true)	21.021264814	21.024136315005308	436.281344	TIMEOUT (true)	20.354539484	40.5355088919996	80.543744	TIMEOUT (true)	21.005046041	21.00760243500008	155.144192	TIMEOUT (true)	21.002737691	21.00510841900018	82.149376	TIMEOUT (true)	21.007251713	21.009583760999703	236.216320	TIMEOUT (true)	21.004666572	21.00724520599988	120.483840
algorithms/BellmanFord-FunUnsat01.yml	false	false	0.176519031	0.35927238799922634	39.759872	false	0.040575134	0.04979301900311839	38.051840	false	0.075233385	0.15089800199984893	38.084608	false	0.04253887	0.051950666000038837	38.281216	false	0.048337699	0.04866569899991191	38.281216	false	0.041852993	0.05157495299999937	38.481920	false	0.044054509	0.05339615499997308	38.457344
algorithms/BellmanFord-MemSat01.yml	true	TIMEOUT (true)	20.252655385	40.7512321840004	143.650816	TIMEOUT (true)	21.021202491	21.02369223900314	423.268352	TIMEOUT (true)	20.35235327	40.49541751900051	80.068608	TIMEOUT (true)	21.005766722	21.00824752199992	188.293120	TIMEOUT (true)	21.003237036	21.005482392999966	81.903616	TIMEOUT (true)	21.00726078	21.009798710999803	245.735424	TIMEOUT (true)	21.00410858	21.006559811999978	119.939072
algorithms/BellmanFord-MemUnsat01.yml	false	false	0.045907897	1.208537389000412	38.658048	false	0.024683416	0.033890575999976136	37.396480	false	0.030504552	0.06661174400051095	37.363712	false	0.024880752	0.03441686899986962	37.482496	false	0.025852868	0.035249065000016344	37.494784	false	0.02701242	0.03679401499994128	37.486592	false	0.025927062	0.035158231999957934	37.494784
algorithms/BinaryTreeSearch-FunSat01.yml	true	TIMEOUT (true)	20.360201911	40.225721865001105	70.283264	TIMEOUT (true)	21.044713389	21.04739962000167	965.316608	TIMEOUT (true)	20.35324206	40.544443554999816	149.610496	TIMEOUT (true)	20.977130999	21.03308655900014	1033.383936	TIMEOUT (true)	21.002993721	21.005744645999812	105.328640	TIMEOUT (true)	21.030966607	21.033157827000196	1038.229504	TIMEOUT (true)	21.009683981	21.012141406999945	293.736448
algorithms/BinaryTreeSearch-FunUnsat01.yml	false	false	0.024152399	0.9915986780015373	37.945344	false	0.021468923	0.0307527460026904	37.134336	false	0.021655239	0.04555165700003272	37.236736	false	0.0212795	0.046233596999854853	37.195776	false	0.021511532	0.03115756300007888	37.183488	false	0.022711776	0.0323926119999669	37.134336	false	0.021948114	0.03121488499982661	37.228544
algorithms/BinaryTreeSearch-MemSat01.yml	true	TIMEOUT (true)	20.380082658	40.295683492000535	407.638016	TIMEOUT (true)	21.054888394	21.05700329499814	1223.671808	TIMEOUT (true)	20.365577104	40.50044104799963	313.368576	TIMEOUT (true)	21.006167126	21.02990513099985	913.584128	TIMEOUT (true)	21.012730669	21.01449165500003	398.794752	TIMEOUT (true)	21.03616346	21.038417621000008	1219.989504	TIMEOUT (true)	21.035768017	21.03760728799989	1148.825600
algorithms/BinaryTreeSearch-MemUnsat01.yml	false	false	0.030161555	0.05539839599987317	37.261312	false	0.025109418	0.03436318800231675	37.531648	false	0.028956279	0.056920853000519855	37.306368	false	0.024785922	0.034244711999917854	37.560320	false	0.029542251	0.03922473100010393	37.261312	false	0.025005344	0.03448707499956072	37.621760	false	0.028485169	0.03785205499980293	37.380096
algorithms/BinaryTreeSearch-MemUnsat02.yml	false	false	0.026572891	0.051815162998536834	37.314560	false	0.023657502	0.03292137999960687	37.224448	false	0.025847083	0.06425461600065319	37.326848	false	0.02565054	0.03509925999992447	37.232640	false	0.02492839	0.034326921000001676	37.232640	false	0.022165213	0.03188749100036148	37.281792	false	0.02495954	0.03432321599984789	37.363712
